SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
Oc1nccc(n1)C(=O)c1ncc(c(n1)C)/C=C/c1ccc(c(c1)Cl)C(=O)N,12/000000179,"InChI=1S/C19H14ClN5O3/c1-10-12(4-2-11-3-5-13(17(21)27)14(20)8-11)9-23-18(24-10)16(26)15-6-7-22-19(28)25-15/h2-9H,1H3,(H2,21,27)(H,22,25,28)/b4-2+",C19H14N5O3Cl,395,1.53,5.73,6.96,4.94,-20
OC(=O)c1cc(c[nH]1)C(=O)c1ncc(c(n1)C)/C=C/c1ccc(c(c1)Cl)I,12/000000208,"InChI=1S/C19H13ClIN3O3/c1-10-12(4-2-11-3-5-15(21)14(20)6-11)8-23-18(24-10)17(25)13-7-16(19(26)27)22-9-13/h2-9,22H,1H3,(H,26,27)/b4-2+",C19H13N3O3ClI,493,3.93,5.64,6.43,3.7,-40
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1n[nH]c(=O)o1,12/000000217,"InChI=1S/C16H11ClN4O4/c17-12-5-9(3-4-11(12)8-22)1-2-10-6-18-14(19-7-10)13(23)15-20-21-16(24)25-15/h1-7,22H,8H2,(H,21,24)/b2-1+",C16H11N4O4Cl,358,1.75,5.43,4.54,4.94,0
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)C[NH3+])C(=O)c1n[nH]c(=O)o1,12/000000231,"InChI=1S/C16H12ClN5O3/c17-12-5-9(3-4-11(12)6-18)1-2-10-7-19-14(20-8-10)13(23)15-21-22-16(24)25-15/h1-5,7-8H,6,18H2,(H,22,24)/p+1/b2-1+",C16H13N5O3Cl,358,1.68,5.42,4.16,4.94,0
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)CN)C(=O)c1n[nH]c(=O)o1,12/000000223,"InChI=1S/C16H12ClN5O3/c17-12-5-9(3-4-11(12)6-18)1-2-10-7-19-14(20-8-10)13(23)15-21-22-16(24)25-15/h1-5,7-8H,6,18H2,(H,22,24)/b2-1+",C16H12N5O3Cl,357,1.68,5.42,4.34,4.94,0
O[C@H](C)c1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1n[nH]c(=O)o1,12/000000265,"InChI=1S/C17H13ClN4O4/c1-9(23)12-5-4-10(6-13(12)18)2-3-11-7-19-15(20-8-11)14(24)16-21-22-17(25)26-16/h2-9,23H,1H3,(H,22,25)/b3-2+/t9-/m1/s1",C17H13N4O4Cl,372,2.28,5.41,5.54,5.08,-170
OCCc1[nH]cc(c1)C(=O)c1ncc(c(n1)C)/C=C/c1ccc(c(c1)Cl)I,12/000000210,"InChI=1S/C20H17ClIN3O2/c1-12-14(4-2-13-3-5-18(22)17(21)8-13)10-24-20(25-12)19(27)15-9-16(6-7-26)23-11-15/h2-5,8-11,23,26H,6-7H2,1H3/b4-2+",C20H17N3O2ClI,493,3.66,5.35,5.88,4.94,-60
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)CCN)C(=O)c1n[nH]c(=O)o1,12/000000277,"InChI=1S/C17H14ClN5O3/c18-13-7-10(3-4-12(13)5-6-19)1-2-11-8-20-15(21-9-11)14(24)16-22-23-17(25)26-16/h1-4,7-9H,5-6,19H2,(H,23,25)/b2-1+",C17H14N5O3Cl,371,1.84,5.33,4.02,6.45,0
c1c(onc1C[NH3+])C(=O)c1ncc(c(n1)C)/C=C/c1ccc(c(c1)Cl)CN,12/000000207,"InChI=1S/C19H18ClN5O2/c1-11-14(5-3-12-2-4-13(8-21)16(20)6-12)10-23-19(24-11)18(26)17-7-15(9-22)25-27-17/h2-7,10H,8-9,21-22H2,1H3/p+1/b5-3+",C19H19N5O2Cl,384,1.42,5.31,4.41,4.94,-20
O[C@@H](c1ccc(cc1Cl)/C=C\c1cnc(nc1)C(=O)c1n[nH]c(=O)o1)Cl,12/000000272,"InChI=1S/C16H10Cl2N4O4/c17-11-5-8(3-4-10(11)13(18)24)1-2-9-6-19-14(20-7-9)12(23)15-21-22-16(25)26-15/h1-7,13,24H,(H,22,25)/b2-1+/t13-/m0/s1",C16H10N4O4Cl2,392,2.26,5.3,4.08,5.08,-150
OC(=O)c1cc(c[nH]1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)I,12/000000177,"InChI=1S/C18H11ClIN3O3/c19-13-5-10(3-4-14(13)20)1-2-11-7-22-17(23-8-11)16(24)12-6-15(18(25)26)21-9-12/h1-9,21H,(H,25,26)/b2-1+",C18H11N3O3ClI,479,3.62,5.29,4.81,3.7,-20
O=C(c1n[nH]c(=O)o1)c1ncc(c(n1)C)/C=C/c1ccc(c(c1)Cl)CN,12/000000259,"InChI=1S/C17H14ClN5O3/c1-9-12(5-3-10-2-4-11(7-19)13(18)6-10)8-20-15(21-9)14(24)16-22-23-17(25)26-16/h2-6,8H,7,19H2,1H3,(H,23,25)/b5-3+",C17H14N5O3Cl,371,2.0,5.28,5.36,4.94,-20
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1C)C(=O)c1n[nH]c(=O)o1,12/000000256,"InChI=1S/C17H13ClN4O4/c1-9-11(4-2-10-3-5-12(8-23)13(18)6-10)7-19-15(20-9)14(24)16-21-22-17(25)26-16/h2-7,23H,8H2,1H3,(H,22,25)/b4-2+",C17H13N4O4Cl,372,2.07,5.25,6.25,4.94,-20
O[C@H](CN)c1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1nc(c[nH]1)Cl,12/000000102,"InChI=1S/C18H15Cl2N5O2/c19-13-5-10(3-4-12(13)14(26)6-21)1-2-11-7-22-17(23-8-11)16(27)18-24-9-15(20)25-18/h1-5,7-9,14,26H,6,21H2,(H,24,25)/b2-1+/t14-/m1/s1",C18H15N5O2Cl2,403,1.62,5.18,4.11,5.08,-150
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)I)C(=O)c1c[nH]c(c1)CN,12/000000173,"InChI=1S/C18H14ClIN4O/c19-15-5-11(3-4-16(15)20)1-2-12-8-23-18(24-9-12)17(25)13-6-14(7-21)22-10-13/h1-6,8-10,22H,7,21H2/b2-1+",C18H14N4OClI,464,3.12,5.17,4.69,3.58,0
Oc1nccc(n1)C(=O)c1ncc(c(n1)C)/C=C/c1c(N)ccc(c1)Cl,12/000000151,"InChI=1S/C18H14ClN5O2/c1-10-12(3-2-11-8-13(19)4-5-14(11)20)9-22-17(23-10)16(25)15-6-7-21-18(26)24-15/h2-9H,20H2,1H3,(H,21,24,26)/b3-2+",C18H14N5O2Cl,367,1.82,5.16,6.4,3.58,-20
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)C[NH3+])C(=O)c1c[nH]c(c1)CC[NH3+],12/000000156,"InChI=1S/C20H20ClN5O/c21-18-7-13(3-4-15(18)9-23)1-2-14-10-25-20(26-11-14)19(27)16-8-17(5-6-22)24-12-16/h1-4,7-8,10-12,24H,5-6,9,22-23H2/p+2/b2-1+",C20H22N5OCl,383,1.33,5.12,3.58,6.45,-40
OCCc1[nH]cc(c1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)I,12/000000140,"InChI=1S/C19H15ClIN3O2/c20-16-7-12(3-4-17(16)21)1-2-13-9-23-19(24-10-13)18(26)14-8-15(5-6-25)22-11-14/h1-4,7-11,22,25H,5-6H2/b2-1+",C19H15N3O2ClI,479,3.35,5.09,3.93,4.94,-40
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)I)C(=O)c1c[nH]c(c1)[C@@H]([NH3+])C,12/000000121,"InChI=1S/C19H16ClIN4O/c1-11(22)17-7-14(10-23-17)18(26)19-24-8-13(9-25-19)3-2-12-4-5-16(21)15(20)6-12/h2-11,23H,22H2,1H3/p+1/b3-2+/t11-/m0/s1",C19H17N4OClI,479,3.65,5.07,4.67,23.6,-190
Oc1noc(c1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)CO,12/000000081,"InChI=1S/C17H12ClN3O4/c18-13-5-10(3-4-12(13)9-22)1-2-11-7-19-17(20-8-11)16(24)14-6-15(23)21-25-14/h1-8,22H,9H2,(H,21,23)/b2-1+",C17H12N3O4Cl,357,2.05,5.07,3.62,4.94,0
O[C@@H](C)c1cc(c[nH]1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)I,12/000000126,"InChI=1S/C19H15ClIN3O2/c1-11(25)17-7-14(10-22-17)18(26)19-23-8-13(9-24-19)3-2-12-4-5-16(21)15(20)6-12/h2-11,22,25H,1H3/b3-2+/t11-/m0/s1",C19H15N3O2ClI,479,3.71,5.05,4.47,4.94,-190
N1CC(=C[C@@H]1C[NH3+])C(=O)c1ncc(cn1)/C=C/c1cc(Cl)ccc1Br,12/000000097,"InChI=1S/C18H16BrClN4O/c19-16-4-3-14(20)5-12(16)2-1-11-8-23-18(24-9-11)17(25)13-6-15(7-21)22-10-13/h1-6,8-9,15,22H,7,10,21H2/p+1/b2-1+/t15-/m1/s1",C18H17N4OClBr,420,2.11,5.0,3.62,3.58,-170
OC(=O)CCCOC[C@H](c1ccc(c(c1)I)C=C)N,10/000000021,"InChI=1S/C14H18INO3/c1-2-10-5-6-11(8-12(10)15)13(16)9-19-7-3-4-14(17)18/h2,5-6,8,13H,1,3-4,7,9,16H2,(H,17,18)/t13-/m1/s1",C14H18NO3I,375,2.54,4.98,8.96,3.72,-150
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1C)C(=O)c1occ(n1)CN,12/000000127,"InChI=1S/C19H17ClN4O3/c1-11-13(4-2-12-3-5-14(9-25)16(20)6-12)8-22-18(23-11)17(26)19-24-15(7-21)10-27-19/h2-6,8,10,25H,7,9,21H2,1H3/b4-2+",C19H17N4O3Cl,384,1.0,4.98,4.07,4.94,-40
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)C)C(=O)c1c[nH]c(c1)CC[NH3+],12/000000039,"InChI=1S/C20H19ClN4O/c1-13-2-3-14(8-18(13)21)4-5-15-10-24-20(25-11-15)19(26)16-9-17(6-7-22)23-12-16/h2-5,8-12,23H,6-7,22H2,1H3/p+1/b5-4+",C20H20N4OCl,367,2.44,4.95,4.35,4.94,-60
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1c[nH]c(c1)CC[NH3+],12/000000114,"InChI=1S/C20H19ClN4O2/c21-18-7-13(3-4-15(18)12-26)1-2-14-9-24-20(25-10-14)19(27)16-8-17(5-6-22)23-11-16/h1-4,7-11,23,26H,5-6,12,22H2/p+1/b2-1+",C20H20N4O2Cl,383,1.4,4.95,5.26,6.45,-40
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)/C=C/CCCl,15/000000197,"InChI=1S/C13H14ClN3O3/c1-8-6-9(16-17-13(8)19)12-10(7-18)15-11(20-12)4-2-3-5-14/h2,4,6,18H,3,5,7H2,1H3,(H,17,19)/b4-2+",C13H14N3O3Cl,295,1.1,4.92,3.47,24.9,-140
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1occ(n1)[C@H](C)O,12/000000045,"InChI=1S/C19H16ClN3O4/c1-11(25)16-10-27-19(23-16)17(26)18-21-7-13(8-22-18)3-2-12-4-5-14(9-24)15(20)6-12/h2-8,10-11,24-25H,9H2,1H3/b3-2+/t11-/m0/s1",C19H16N3O4Cl,385,1.28,4.91,3.87,6.45,-170
OC(=O)Cc1[nH]cc(c1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)I,12/000000104,"InChI=1S/C19H13ClIN3O3/c20-15-5-11(3-4-16(15)21)1-2-12-8-23-19(24-9-12)18(27)13-6-14(22-10-13)7-17(25)26/h1-6,8-10,22H,7H2,(H,25,26)/b2-1+",C19H13N3O3ClI,493,3.43,4.91,4.47,4.94,-60
O[C@H](c1nc(c[nH]1)C(=O)c1ccc(c(c1)I)I)N,10/000000036,"InChI=1S/C11H9I2N3O2/c12-6-2-1-5(3-7(6)13)9(17)8-4-15-11(16-8)10(14)18/h1-4,10,18H,14H2,(H,15,16)/t10-/m1/s1",C11H9N3O2I2,469,2.64,4.9,7.55,2.22,-150
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)/C=C/CCC,15/000000212,"InChI=1S/C14H17N3O3/c1-3-4-5-6-12-15-11(8-18)13(20-12)10-7-9(2)14(19)17-16-10/h5-7,18H,3-4,8H2,1-2H3,(H,17,19)/b6-5+",C14H17N3O3,275,1.11,4.9,2.47,23.8,-200
OCc1ccc(cc1/C=C/c1cnc(nc1)C(=O)c1oc(=O)[nH]n1)Cl,12/000000252,"InChI=1S/C16H11ClN4O4/c17-12-4-3-11(8-22)10(5-12)2-1-9-6-18-14(19-7-9)13(23)15-20-21-16(24)25-15/h1-7,22H,8H2,(H,21,24)/b2-1+",C16H11N4O4Cl,358,1.75,4.9,5.78,4.94,0
c1c(I)cc(c(c1)/C=C/[C@H](NC(=O)CC(=O)CCl)c1cnn[nH]1)N,13/000000023,"InChI=1S/C15H15ClIN5O2/c16-7-11(23)6-15(24)20-13(14-8-19-22-21-14)4-2-9-1-3-10(17)5-12(9)18/h1-5,8,13H,6-7,18H2,(H,20,24)(H,19,21,22)/b4-2+/t13-/m0/s1",C15H15N5O2ClI,459,1.32,4.9,4.48,3.58,-190
Oc1c(I)ccc(c1)/C=C/c1oc(cn1)c1n[nH]c(=O)c(c1)CCF,15/000000226,"InChI=1S/C17H13FIN3O3/c18-6-5-11-8-13(21-22-17(11)24)15-9-20-16(25-15)4-2-10-1-3-12(19)14(23)7-10/h1-4,7-9,23H,5-6H2,(H,22,24)/b4-2+",C17H13N3O3FI,453,3.49,4.9,1.79,5.08,-160
O[C@H](c1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1oncc1)N,12/000000012,"InChI=1S/C17H13ClN4O3/c18-13-7-10(3-4-12(13)16(19)24)1-2-11-8-20-17(21-9-11)15(23)14-5-6-22-25-14/h1-9,16,24H,19H2/b2-1+/t16-/m1/s1",C17H13N4O3Cl,356,1.59,4.89,4.22,5.08,-150
Oc1noc(c1CF)C/C=C(/CF)\C1=CC[C@H](O1)CO,4/000000033,"InChI=1S/C13H15F2NO4/c14-5-8(11-4-2-9(7-17)19-11)1-3-12-10(6-15)13(18)16-20-12/h1,4,9,17H,2-3,5-7H2,(H,16,18)/b8-1-/t9-/m0/s1",C13H15NO4F2,287,1.59,4.89,7.67,4.94,-150
Oc1noc(c1COC(=O)CO)C/C=C(/CF)\C1=CC[C@H](O1)CO,4/000000063,"InChI=1S/C15H18FNO7/c16-5-9(12-4-2-10(6-18)23-12)1-3-13-11(15(21)17-24-13)8-22-14(20)7-19/h1,4,10,18-19H,2-3,5-8H2,(H,17,21)/b9-1-/t10-/m0/s1",C15H18NO7F,343,0.16,4.89,9.08,5.08,-150
C(=C\c1cnc(nc1C)C(=O)c1n[nH]c(=[NH2])[nH]1)/c1ccc(c(c1)Cl)CN,12/000000187,"InChI=1S/C17H17ClN7O/c1-9-12(5-3-10-2-4-11(7-19)13(18)6-10)8-21-15(22-9)14(26)16-23-17(20)25-24-16/h2-6,8,25H,7,19-20H2,1H3,(H,23,24)/b5-3+",C17H16N7OCl,369,1.31,4.87,6.18,4.94,-20
OCc1[nH]c(cc1)C(=O)c1ncc(c(n1)C)/C=C/c1c(N)ccc(c1)Cl,12/000000101,"InChI=1S/C19H17ClN4O2/c1-11-13(3-2-12-8-14(20)4-6-16(12)21)9-22-19(23-11)18(26)17-7-5-15(10-25)24-17/h2-9,24-25H,10,21H2,1H3/b3-2+",C19H17N4O2Cl,368,1.71,4.87,5.36,3.58,-20
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)I)C(=O)c1c[nH]c(c1)C[NH3+],12/000000089,"InChI=1S/C18H14ClIN4O/c19-15-5-11(3-4-16(15)20)1-2-12-8-23-18(24-9-12)17(25)13-6-14(7-21)22-10-13/h1-6,8-10,22H,7,21H2/p+1/b2-1+",C18H15N4OClI,465,3.12,4.86,4.5,3.58,0
OC[C@H]1OC(=CC1)/C(=C\Cc1onc(c1CC(=O)C)O)/C(=O)O,4/000000070,"InChI=1S/C15H17NO7/c1-8(18)6-11-13(23-16-14(11)19)5-3-10(15(20)21)12-4-2-9(7-17)22-12/h3-4,9,17H,2,5-7H2,1H3,(H,16,19)(H,20,21)/b10-3+/t9-/m0/s1",C15H16NO7,322,-0.19,4.86,9.31,5.21,-170
OCc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1c[nH]c(c1)CN,12/000000200,"InChI=1S/C19H17ClN4O2/c20-17-5-12(3-4-14(17)11-25)1-2-13-8-23-19(24-9-13)18(26)15-6-16(7-21)22-10-15/h1-6,8-10,22,25H,7,11,21H2/b2-1+",C19H17N4O2Cl,368,1.24,4.86,5.05,5.09,0
OC[C@H](c1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1cc[nH]c1)O,12/000000162,"InChI=1S/C19H16ClN3O3/c20-16-7-12(3-4-15(16)17(25)11-24)1-2-13-8-22-19(23-9-13)18(26)14-5-6-21-10-14/h1-10,17,21,24-25H,11H2/b2-1+/t17-/m1/s1",C19H16N3O3Cl,369,1.5,4.86,4.18,5.21,-150
OCc1cc(c[nH]1)C(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)I,12/000000107,"InChI=1S/C18H13ClIN3O2/c19-15-5-11(3-4-16(15)20)1-2-12-7-22-18(23-8-12)17(25)13-6-14(10-24)21-9-13/h1-9,21,24H,10H2/b2-1+",C18H13N3O2ClI,465,3.19,4.85,3.94,3.58,0
O[C@H](c1ncc(o1)C(=O)c1ccc(c(c1)I)I)N,10/000000043,"InChI=1S/C11H8I2N2O3/c12-6-2-1-5(3-7(6)13)9(16)8-4-15-11(18-8)10(14)17/h1-4,10,17H,14H2/t10-/m1/s1",C11H8N2O3I2,470,2.22,4.85,7.38,2.22,-150
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C=C/CI,15/000000238,"InChI=1S/C13H14IN3O3/c14-7-3-1-2-4-12-15-10(8-18)13(20-12)9-5-6-11(19)17-16-9/h1,3,5-6,18H,2,4,7-8H2,(H,17,19)/b3-1+",C13H14N3O3I,387,1.44,4.84,4.36,24.9,-120
O[C@@H](c1ccc([nH]1)C(=O)c1ccc(c(c1)I)I)N,10/000000039,"InChI=1S/C12H10I2N2O2/c13-7-2-1-6(5-8(7)14)11(17)9-3-4-10(16-9)12(15)18/h1-5,12,16,18H,15H2/t12-/m0/s1",C12H10N2O2I2,468,3.18,4.83,7.96,2.22,-150
Oc1ccc(cc1Cl)/C=C/c1cnc(nc1)C(=O)c1n[nH]c(=O)o1,12/000000243,"InChI=1S/C15H9ClN4O4/c16-10-5-8(3-4-11(10)21)1-2-9-6-17-13(18-7-9)12(22)14-19-20-15(23)24-14/h1-7,21H,(H,20,23)/b2-1+",C15H9N4O4Cl,344,2.16,4.83,4.27,3.58,0
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)N)C(=O)c1n[nH]c(=O)o1,12/000000242,"InChI=1S/C15H10ClN5O3/c16-10-5-8(3-4-11(10)17)1-2-9-6-18-13(19-7-9)12(22)14-20-21-15(23)24-14/h1-7H,17H2,(H,21,23)/b2-1+",C15H10N5O3Cl,343,1.74,4.83,4.3,3.58,0
NCc1ccc(cc1/C=C/c1cnc(nc1C)C(=O)c1oc(=O)[nH]n1)Cl,12/000000269,"InChI=1S/C17H14ClN5O3/c1-9-12(3-2-10-6-13(18)5-4-11(10)7-19)8-20-15(21-9)14(24)16-22-23-17(25)26-16/h2-6,8H,7,19H2,1H3,(H,23,25)/b3-2+",C17H14N5O3Cl,371,2.0,4.83,7.14,4.94,-20
Oc1ccc(cc1/C=C/c1cnc(nc1)C(=O)c1oc(=O)[nH]n1)Cl,12/000000250,"InChI=1S/C15H9ClN4O4/c16-10-3-4-11(21)9(5-10)2-1-8-6-17-13(18-7-8)12(22)14-19-20-15(23)24-14/h1-7,21H,(H,20,23)/b2-1+",C15H9N4O4Cl,344,2.16,4.82,3.99,3.58,0
Oc1cc(/C=C/c2ncc(o2)c2n[nH]c(=O)cc2)ccc1I,15/000000162,"InChI=1S/C15H10IN3O3/c16-10-3-1-9(7-12(10)20)2-6-15-17-8-13(22-15)11-4-5-14(21)19-18-11/h1-8,20H,(H,19,21)/b6-2+",C15H10N3O3I,407,2.89,4.81,1.8,3.58,-120
C(=C\1/C=Cc2c1ccc(c2)Br)/C1=NN(C(=O)C1)CCC(=O)CNCN,17/000000029,"InChI=1S/C18H19BrN4O2/c19-14-3-4-17-12(7-14)1-2-13(17)8-15-9-18(25)23(22-15)6-5-16(24)10-21-11-20/h1-4,7-8,21H,5-6,9-11,20H2/b13-8+",C18H19N4O2Br,403,1.23,4.81,4.66,3.7,-60
Oc1cc(/C=C/c2ncc(o2)c2n[nH]c(=O)c(c2)C[NH3+])ccc1I,15/000000261,"InChI=1S/C16H13IN4O3/c17-11-3-1-9(5-13(11)22)2-4-15-19-8-14(24-15)12-6-10(7-18)16(23)21-20-12/h1-6,8,22H,7,18H2,(H,21,23)/p+1/b4-2+",C16H14N4O3I,437,1.93,4.81,2.76,3.7,-140
Clc1cc(/C=C/c2cnc(nc2)C(=O)c2oc(=O)[nH]n2)c(cc1)N,12/000000236,"InChI=1S/C15H10ClN5O3/c16-10-3-4-11(17)9(5-10)2-1-8-6-18-13(19-7-8)12(22)14-20-21-15(23)24-14/h1-7H,17H2,(H,21,23)/b2-1+",C15H10N5O3Cl,343,1.74,4.81,4.74,3.58,0
Oc1noc(c1CCNCCCF)C/C=C(/CF)\C1=CC[C@H](O1)CO,4/000000098,"InChI=1S/C17H24F2N2O4/c18-7-1-8-20-9-6-14-16(25-21-17(14)23)4-2-12(10-19)15-5-3-13(11-22)24-15/h2,5,13,20,22H,1,3-4,6-11H2,(H,21,23)/b12-2-/t13-/m0/s1",C17H24N2O4F2,358,1.92,4.81,9.1,5.08,-150
c1nc(ncc1/C=C/c1cccc(c1)Cl)C(=O)c1ccc([nH]1)C[NH3+],12/000000004,"InChI=1S/C18H15ClN4O/c19-14-3-1-2-12(8-14)4-5-13-10-21-18(22-11-13)17(24)16-7-6-15(9-20)23-16/h1-8,10-11,23H,9,20H2/p+1/b5-4+",C18H16N4OCl,339,2.15,4.8,2.81,3.58,0
O=C(c1ccc(c(c1)I)I)c1nc([nH]c1)C(=O)O,10/000000050,"InChI=1S/C11H6I2N2O3/c12-6-2-1-5(3-7(6)13)9(16)8-4-14-10(15-8)11(17)18/h1-4H,(H,14,15)(H,17,18)",C11H5N2O3I2,467,3.16,4.8,7.4,2.22,0
Oc1cc(Cl)cc(c1)/C=C/c1cnc(nc1)C(=O)c1oc(=O)[nH]n1,12/000000251,"InChI=1S/C15H9ClN4O4/c16-10-3-8(4-11(21)5-10)1-2-9-6-17-13(18-7-9)12(22)14-19-20-15(23)24-14/h1-7,21H,(H,20,23)/b2-1+",C15H9N4O4Cl,344,2.16,4.8,4.1,3.58,0
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C=C/CCO,15/000000257,"InChI=1S/C14H17N3O4/c18-8-4-2-1-3-5-13-15-11(9-19)14(21-13)10-6-7-12(20)17-16-10/h1-2,6-7,18-19H,3-5,8-9H2,(H,17,20)/b2-1+",C14H17N3O4,291,-0.21,4.78,3.83,25.0,-120
Clc1cc(N)cc(c1)/C=C/c1cnc(nc1)C(=O)c1oc(=O)[nH]n1,12/000000254,"InChI=1S/C15H10ClN5O3/c16-10-3-8(4-11(17)5-10)1-2-9-6-18-13(19-7-9)12(22)14-20-21-15(23)24-14/h1-7H,17H2,(H,21,23)/b2-1+",C15H10N5O3Cl,343,1.74,4.78,4.02,3.58,0
